InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
I002608,SC3267,Product 40,43,2023-04-19 15:00:00,61.25,29634,Spain
C002609,SC8128,Product 21,99,2023-04-19 16:00:00,51.25,61169,UK
C002610,SC9332,Product 44,72,2023-04-19 17:00:00,2.33,51413,USA
C002611,SC9606,Product 50,18,2023-04-19 18:00:00,34.99,44456,USA
I002612,SC5930,Product 21,31,2023-04-19 19:00:00,24.76,39544,Canada
I002613,SC6146,Product 55,61,2023-04-19 20:00:00,72.1,72791,UK
I002614,SC6038,Product 92,88,2023-04-19 21:00:00,58.59,24390,Canada
I002615,SC4187,Product 32,85,2023-04-19 22:00:00,4.62,11950,USA
C002616,SC8963,Product 8,70,2023-04-19 23:00:00,61.99,57210,USA
I002617,SC8486,Product 71,2,2023-04-20 00:00:00,10.89,91830,USA
C002618,SC5212,Product 95,93,2023-04-20 01:00:00,84.26,37831,Germany
I002619,SC2430,Product 61,95,2023-04-20 02:00:00,14.36,22573,Canada
C002620,SC3479,Product 85,89,2023-04-20 03:00:00,45.5,99460,Germany
C002621,SC3141,Product 29,69,2023-04-20 04:00:00,15.72,58205,USA
C002622,SC9846,Product 29,84,2023-04-20 05:00:00,88.17,22422,UK
I002623,SC8437,Product 37,58,2023-04-20 06:00:00,31.5,93843,Canada
I002624,SC8977,Product 57,14,2023-04-20 07:00:00,69.21,43868,France
I002625,SC4971,Product 75,38,2023-04-20 08:00:00,50.49,99113,Spain
C002626,SC2274,Product 36,41,2023-04-20 09:00:00,95.28,28373,USA
I002627,SC6413,Product 89,30,2023-04-20 10:00:00,7.5,17629,Germany
I002628,SC8486,Product 52,17,2023-04-20 11:00:00,2.66,82175,Canada
C002629,SC9596,Product 37,37,2023-04-20 12:00:00,21.96,55951,France
I002630,SC2857,Product 43,56,2023-04-20 13:00:00,84.41,25987,Germany
C002631,SC5581,Product 91,4,2023-04-20 14:00:00,29.29,58476,France
I002632,SC5995,Product 65,16,2023-04-20 15:00:00,16.01,64666,Germany
I002633,SC2517,Product 4,94,2023-04-20 16:00:00,54.84,85014,Germany
I002634,SC8789,Product 43,97,2023-04-20 17:00:00,75.79,30736,UK
I002635,SC2307,Product 2,84,2023-04-20 18:00:00,10.96,47630,Spain
C002636,SC6123,Product 23,7,2023-04-20 19:00:00,54.06,19228,Germany
C002637,SC8994,Product 24,75,2023-04-20 20:00:00,11.66,10709,France
C002638,SC7511,Product 61,53,2023-04-20 21:00:00,4.51,29594,Spain
I002639,SC2115,Product 8,61,2023-04-20 22:00:00,82.92,48462,Spain
I002640,SC3150,Product 38,23,2023-04-20 23:00:00,22.18,46602,Canada
I002641,SC3657,Product 80,32,2023-04-21 00:00:00,21.96,91146,Germany
C002642,SC3728,Product 13,26,2023-04-21 01:00:00,5.68,34055,Germany
C002643,SC4733,Product 6,31,2023-04-21 02:00:00,49.1,22983,USA
C002644,SC8947,Product 71,66,2023-04-21 03:00:00,72.59,20015,Spain
I002645,SC7241,Product 30,85,2023-04-21 04:00:00,25.75,60792,France
C002646,SC5547,Product 20,53,2023-04-21 05:00:00,74.07,92311,France
I002647,SC5756,Product 58,2,2023-04-21 06:00:00,28.43,46001,USA
I002648,SC5297,Product 55,35,2023-04-21 07:00:00,17.02,81472,USA
C002649,SC7558,Product 21,25,2023-04-21 08:00:00,8.98,69471,UK
C002650,SC7769,Product 19,10,2023-04-21 09:00:00,7.56,55635,France
C002651,SC7197,Product 92,54,2023-04-21 10:00:00,63.43,77147,Spain
C002652,SC6705,Product 83,57,2023-04-21 11:00:00,41.72,42032,UK
I002653,SC5328,Product 15,33,2023-04-21 12:00:00,36.48,22250,France
C002654,SC4308,Product 25,33,2023-04-21 13:00:00,96.22,58090,Spain
C002655,SC4711,Product 85,82,2023-04-21 14:00:00,15.88,42960,Canada
C002656,SC5177,Product 20,55,2023-04-21 15:00:00,93.02,54764,Canada
I002657,SC2843,Product 56,23,2023-04-21 16:00:00,54.75,45536,Germany
I002658,SC4597,Product 97,48,2023-04-21 17:00:00,40.31,21305,Germany
I002659,SC5160,Product 36,86,2023-04-21 18:00:00,60.82,47352,USA
I002660,SC6877,Product 46,47,2023-04-21 19:00:00,80.84,97838,Spain
I002661,SC5173,Product 4,84,2023-04-21 20:00:00,31.17,68162,UK
C002662,SC9266,Product 63,30,2023-04-21 21:00:00,41.75,88617,France
I002663,SC8621,Product 6,48,2023-04-21 22:00:00,7.89,58154,Spain
I002664,SC3803,Product 38,31,2023-04-21 23:00:00,20.18,47774,UK
I002665,SC8231,Product 18,8,2023-04-22 00:00:00,70.17,18275,Germany
C002666,SC5755,Product 7,83,2023-04-22 01:00:00,21.94,85669,Spain
C002667,SC8875,Product 98,90,2023-04-22 02:00:00,40.64,87714,France
C002668,SC4807,Product 90,24,2023-04-22 03:00:00,37.99,20896,France
I002669,SC2670,Product 56,7,2023-04-22 04:00:00,16.81,96401,USA
C002670,SC4520,Product 83,66,2023-04-22 05:00:00,32.57,85102,France
C002671,SC7628,Product 54,53,2023-04-22 06:00:00,14.24,59069,USA
I002672,SC7246,Product 52,67,2023-04-22 07:00:00,16.12,33390,USA
C002673,SC5186,Product 86,29,2023-04-22 08:00:00,73.33,76334,France
I002674,SC7993,Product 59,44,2023-04-22 09:00:00,26.18,24195,Canada
I002675,SC2759,Product 9,32,2023-04-22 10:00:00,4.4,45096,France
C002676,SC3971,Product 27,72,2023-04-22 11:00:00,74.74,26591,Canada
I002677,SC6756,Product 16,85,2023-04-22 12:00:00,47.1,99848,UK
I002678,SC9932,Product 71,78,2023-04-22 13:00:00,11.89,90136,France
I002679,SC7192,Product 58,87,2023-04-22 14:00:00,29.58,72374,France
I002680,SC5066,Product 55,44,2023-04-22 15:00:00,15.01,49409,France
C002681,SC2502,Product 96,59,2023-04-22 16:00:00,5.61,59842,USA
C002682,SC8215,Product 29,54,2023-04-22 17:00:00,12.5,55284,France
I002683,SC9607,Product 10,64,2023-04-22 18:00:00,82.15,66619,Germany
C002684,SC5491,Product 96,46,2023-04-22 19:00:00,65.17,98303,Germany
C002685,SC2644,Product 13,98,2023-04-22 20:00:00,35.65,86556,France
C002686,SC6017,Product 24,2,2023-04-22 21:00:00,22.11,23259,Germany
I002687,SC3260,Product 47,35,2023-04-22 22:00:00,10.56,21318,UK
C002688,SC3169,Product 17,93,2023-04-22 23:00:00,11.81,52579,France
I002689,SC7799,Product 95,77,2023-04-23 00:00:00,34.78,70505,USA
I002690,SC7668,Product 51,33,2023-04-23 01:00:00,70.64,47566,Canada
C002691,SC3882,Product 40,47,2023-04-23 02:00:00,68.59,20704,Germany
I002692,SC4281,Product 53,34,2023-04-23 03:00:00,30.67,85515,UK
I002693,SC2249,Product 7,11,2023-04-23 04:00:00,24.25,89021,UK
C002694,SC6415,Product 25,82,2023-04-23 05:00:00,66.51,70888,Canada
C002695,SC8528,Product 71,67,2023-04-23 06:00:00,74.69,47735,UK
I002696,SC5396,Product 49,31,2023-04-23 07:00:00,84.16,81058,Canada
C002697,SC7601,Product 89,29,2023-04-23 08:00:00,85.6,40690,France
I002698,SC1058,Product 21,97,2023-04-23 09:00:00,8.49,23936,Canada
I002699,SC9104,Product 50,40,2023-04-23 10:00:00,48.06,37834,Canada
I002700,SC8102,Product 90,44,2023-04-23 11:00:00,59.6,58590,France
C002701,SC5375,Product 87,95,2023-04-23 12:00:00,21.67,42763,Germany
I002702,SC2958,Product 70,75,2023-04-23 13:00:00,69.26,90226,Canada
I002703,SC7053,Product 33,82,2023-04-23 14:00:00,44.7,29428,Germany
I002704,SC6778,Product 60,28,2023-04-23 15:00:00,53.9,72741,Germany
C002705,SC9179,Product 45,4,2023-04-23 16:00:00,72.11,50263,Canada
C002706,SC3291,Product 24,58,2023-04-23 17:00:00,45.81,54152,Spain
C002707,SC4715,Product 1,30,2023-04-23 18:00:00,21.26,39684,Germany
I002708,SC7412,Product 80,4,2023-04-23 19:00:00,2.03,74110,USA
I002709,SC2133,Product 65,38,2023-04-23 20:00:00,94.74,17223,Canada
I002710,SC2385,Product 3,47,2023-04-23 21:00:00,31.26,18925,USA
I002711,SC7664,Product 99,46,2023-04-23 22:00:00,66.07,63907,Germany
C002712,SC8131,Product 66,2,2023-04-23 23:00:00,5.18,99357,Canada
I002713,SC2221,Product 31,15,2023-04-24 00:00:00,16.85,65755,France
C002714,SC7978,Product 93,97,2023-04-24 01:00:00,84.15,67573,UK
I002715,SC8137,Product 36,48,2023-04-24 02:00:00,83.97,84360,Germany
I002716,SC7359,Product 32,53,2023-04-24 03:00:00,84.67,34110,Germany
C002717,SC7987,Product 32,77,2023-04-24 04:00:00,20.0,96602,France
C002718,SC3499,Product 55,19,2023-04-24 05:00:00,25.39,73701,USA
I002719,SC3763,Product 81,79,2023-04-24 06:00:00,61.35,25223,Spain
I002720,SC8296,Product 66,36,2023-04-24 07:00:00,94.84,87261,France
C002721,SC8714,Product 22,85,2023-04-24 08:00:00,79.12,19596,USA
C002722,SC7930,Product 96,1,2023-04-24 09:00:00,33.57,83401,Germany
C002723,SC2969,Product 20,35,2023-04-24 10:00:00,83.1,15491,France
I002724,SC4176,Product 32,97,2023-04-24 11:00:00,66.54,69298,USA
I002725,SC4585,Product 11,99,2023-04-24 12:00:00,91.97,54395,Canada
I002726,SC8208,Product 44,12,2023-04-24 13:00:00,42.86,68622,Spain
C002727,SC3818,Product 23,71,2023-04-24 14:00:00,91.64,75654,France
I002728,SC2997,Product 51,38,2023-04-24 15:00:00,44.36,11537,Germany
I002729,SC2200,Product 65,29,2023-04-24 16:00:00,15.25,79307,Germany
I002730,SC4276,Product 4,11,2023-04-24 17:00:00,54.6,99268,Germany
I002731,SC8981,Product 77,11,2023-04-24 18:00:00,82.74,30575,Germany
C002732,SC1557,Product 13,2,2023-04-24 19:00:00,77.31,98765,UK
I002733,SC7968,Product 91,28,2023-04-24 20:00:00,8.41,71169,USA
C002734,SC5789,Product 88,33,2023-04-24 21:00:00,98.05,77639,USA
C002735,SC2532,Product 89,99,2023-04-24 22:00:00,54.69,97253,UK
C002736,SC9985,Product 73,40,2023-04-24 23:00:00,74.87,72562,UK
C002737,SC3929,Product 71,17,2023-04-25 00:00:00,12.46,15207,Spain
C002738,SC5705,Product 69,85,2023-04-25 01:00:00,25.91,31527,Spain
I002739,SC8048,Product 79,92,2023-04-25 02:00:00,24.66,47326,Canada
I002740,SC5251,Product 77,76,2023-04-25 03:00:00,89.69,58471,USA
I002741,SC5053,Product 64,86,2023-04-25 04:00:00,20.99,15713,UK
I002742,SC9072,Product 41,75,2023-04-25 05:00:00,67.7,10856,Canada
I002743,SC1309,Product 32,23,2023-04-25 06:00:00,59.55,49769,Spain
I002744,SC9370,Product 5,82,2023-04-25 07:00:00,18.63,12405,Spain
C002745,SC6504,Product 23,37,2023-04-25 08:00:00,38.99,37846,USA
C002746,SC8790,Product 82,60,2023-04-25 09:00:00,59.36,26704,Germany
C002747,SC5577,Product 13,24,2023-04-25 10:00:00,97.73,84522,USA
C002748,SC8077,Product 99,27,2023-04-25 11:00:00,53.5,46088,France
I002749,SC5378,Product 75,94,2023-04-25 12:00:00,28.65,92201,USA
C002750,SC5267,Product 52,67,2023-04-25 13:00:00,17.97,98117,UK
I002751,SC1087,Product 99,31,2023-04-25 14:00:00,98.21,43297,Germany
I002752,SC6083,Product 86,65,2023-04-25 15:00:00,59.69,31341,Canada
C002753,SC3660,Product 94,65,2023-04-25 16:00:00,23.49,83005,France
I002754,SC1314,Product 67,14,2023-04-25 17:00:00,25.01,30374,UK
I002755,SC6531,Product 9,76,2023-04-25 18:00:00,11.08,66486,Germany
C002756,SC3853,Product 74,46,2023-04-25 19:00:00,77.0,61889,Germany
I002757,SC1386,Product 41,48,2023-04-25 20:00:00,72.71,33573,UK
I002758,SC3868,Product 57,52,2023-04-25 21:00:00,3.45,40912,Spain
C002759,SC2008,Product 38,38,2023-04-25 22:00:00,42.79,47243,Canada
C002760,SC6777,Product 78,55,2023-04-25 23:00:00,56.88,92948,USA
I002761,SC9578,Product 75,47,2023-04-26 00:00:00,78.08,25178,Spain
I002762,SC8685,Product 65,92,2023-04-26 01:00:00,16.72,86337,Spain
I002763,SC5514,Product 41,76,2023-04-26 02:00:00,43.8,73162,Spain
C002764,SC4218,Product 94,77,2023-04-26 03:00:00,52.19,64628,Germany
C002765,SC1575,Product 7,44,2023-04-26 04:00:00,12.46,84009,France
I002766,SC3977,Product 94,57,2023-04-26 05:00:00,70.05,74536,UK
C002767,SC1938,Product 12,2,2023-04-26 06:00:00,85.72,28843,Germany
C002768,SC6992,Product 63,81,2023-04-26 07:00:00,44.32,89460,France
C002769,SC7412,Product 45,55,2023-04-26 08:00:00,5.91,99945,France
C002770,SC1881,Product 21,18,2023-04-26 09:00:00,33.09,52561,UK
C002771,SC8706,Product 68,62,2023-04-26 10:00:00,60.55,11647,Spain
C002772,SC8968,Product 17,11,2023-04-26 11:00:00,15.8,75397,Canada
C002773,SC6707,Product 74,43,2023-04-26 12:00:00,40.26,56995,Canada
I002774,SC8396,Product 95,78,2023-04-26 13:00:00,45.42,97581,UK
C002775,SC1138,Product 27,49,2023-04-26 14:00:00,51.02,61854,Canada
C002776,SC2449,Product 24,12,2023-04-26 15:00:00,61.63,31817,Canada
C002777,SC1664,Product 37,79,2023-04-26 16:00:00,99.14,75432,Spain
I002778,SC3561,Product 93,2,2023-04-26 17:00:00,73.89,63705,Canada
C002779,SC3140,Product 41,93,2023-04-26 18:00:00,25.33,11219,Germany
C002780,SC8536,Product 10,34,2023-04-26 19:00:00,3.39,71982,Germany
I002781,SC4964,Product 19,94,2023-04-26 20:00:00,84.02,11707,France
I002782,SC8782,Product 60,17,2023-04-26 21:00:00,2.69,84611,Spain
C002783,SC1215,Product 68,90,2023-04-26 22:00:00,86.53,22749,UK
I002784,SC9219,Product 73,28,2023-04-26 23:00:00,76.63,13090,Spain
C002785,SC1104,Product 2,53,2023-04-27 00:00:00,95.23,16970,Germany
C002786,SC8138,Product 98,49,2023-04-27 01:00:00,93.3,94472,Canada
I002787,SC3432,Product 2,17,2023-04-27 02:00:00,25.26,99440,USA
C002788,SC5489,Product 6,81,2023-04-27 03:00:00,82.95,32567,Canada
I002789,SC8047,Product 79,55,2023-04-27 04:00:00,68.87,73986,UK
I002790,SC8271,Product 8,48,2023-04-27 05:00:00,12.81,35243,Germany
C002791,SC6469,Product 12,9,2023-04-27 06:00:00,49.26,39857,USA
C002792,SC9557,Product 67,28,2023-04-27 07:00:00,27.02,38717,USA
I002793,SC6891,Product 6,84,2023-04-27 08:00:00,16.84,67768,Canada
I002794,SC9850,Product 60,6,2023-04-27 09:00:00,63.66,97553,Canada
I002795,SC8988,Product 52,13,2023-04-27 10:00:00,86.15,68026,France
C002796,SC2292,Product 24,74,2023-04-27 11:00:00,87.54,54999,Canada
C002797,SC2574,Product 2,84,2023-04-27 12:00:00,15.84,33836,Canada
I002798,SC9572,Product 15,49,2023-04-27 13:00:00,52.76,19415,France
I002799,SC3493,Product 71,59,2023-04-27 14:00:00,11.08,24252,Spain
C002800,SC4908,Product 12,18,2023-04-27 15:00:00,12.7,74518,Spain
I002801,SC4410,Product 35,82,2023-04-27 16:00:00,85.14,82135,Spain
C002802,SC9445,Product 30,89,2023-04-27 17:00:00,31.41,23810,Canada
C002803,SC3487,Product 51,76,2023-04-27 18:00:00,31.85,94052,France
C002804,SC2274,Product 99,70,2023-04-27 19:00:00,74.81,82899,Canada
C002805,SC7642,Product 69,99,2023-04-27 20:00:00,95.22,31379,France
C002806,SC2065,Product 57,24,2023-04-27 21:00:00,93.7,35081,Canada
C002807,SC7501,Product 98,64,2023-04-27 22:00:00,77.68,76203,Germany
I002808,SC1337,Product 45,92,2023-04-27 23:00:00,69.96,97157,France
C002809,SC2551,Product 33,31,2023-04-28 00:00:00,5.83,67185,Canada
C002810,SC7765,Product 87,76,2023-04-28 01:00:00,61.89,59304,France
I002811,SC7482,Product 99,69,2023-04-28 02:00:00,72.33,21701,Spain
C002812,SC4528,Product 53,45,2023-04-28 03:00:00,15.74,77291,USA
I002813,SC8627,Product 74,69,2023-04-28 04:00:00,44.89,26912,UK
C002814,SC6958,Product 20,93,2023-04-28 05:00:00,5.1,86210,Spain
C002815,SC2086,Product 34,62,2023-04-28 06:00:00,68.73,30025,USA
I002816,SC6361,Product 61,53,2023-04-28 07:00:00,11.95,61135,France
I002817,SC4980,Product 4,13,2023-04-28 08:00:00,15.3,21873,USA
C002818,SC1025,Product 85,20,2023-04-28 09:00:00,93.26,82247,France
C002819,SC5759,Product 52,93,2023-04-28 10:00:00,45.0,48671,USA
C002820,SC7867,Product 14,74,2023-04-28 11:00:00,12.87,86624,UK
I002821,SC1846,Product 76,37,2023-04-28 12:00:00,80.06,84352,Germany
C002822,SC2852,Product 4,40,2023-04-28 13:00:00,20.2,76585,Canada
I002823,SC3874,Product 28,85,2023-04-28 14:00:00,70.74,12975,UK
C002824,SC7569,Product 68,92,2023-04-28 15:00:00,62.09,11645,USA
C002825,SC9819,Product 33,54,2023-04-28 16:00:00,64.07,26913,France
I002826,SC3290,Product 25,3,2023-04-28 17:00:00,88.19,92857,UK
C002827,SC9097,Product 70,6,2023-04-28 18:00:00,38.75,24580,Spain
I002828,SC6973,Product 47,80,2023-04-28 19:00:00,6.63,66815,Germany
C002829,SC1484,Product 91,95,2023-04-28 20:00:00,98.76,18654,Canada
I002830,SC2141,Product 48,86,2023-04-28 21:00:00,83.57,98116,Germany
C002831,SC4453,Product 56,46,2023-04-28 22:00:00,98.1,74004,UK
C002832,SC5386,Product 36,26,2023-04-28 23:00:00,51.34,78682,UK
I002833,SC2386,Product 92,86,2023-04-29 00:00:00,86.19,98978,Canada
I002834,SC2292,Product 26,24,2023-04-29 01:00:00,62.11,80572,USA
I002835,SC7055,Product 35,69,2023-04-29 02:00:00,31.18,76438,Canada
I002836,SC9419,Product 54,99,2023-04-29 03:00:00,50.27,83367,Canada
I002837,SC7317,Product 89,34,2023-04-29 04:00:00,72.69,93855,Spain
C002838,SC3589,Product 6,90,2023-04-29 05:00:00,6.52,72511,Germany
I002839,SC3766,Product 2,26,2023-04-29 06:00:00,22.16,57193,UK
C002840,SC2406,Product 81,56,2023-04-29 07:00:00,55.23,54573,Canada
I002841,SC5913,Product 39,9,2023-04-29 08:00:00,84.36,86602,UK
I002842,SC9043,Product 82,99,2023-04-29 09:00:00,26.15,97883,Spain
I002843,SC9459,Product 77,88,2023-04-29 10:00:00,59.93,41828,UK
I002844,SC6817,Product 89,40,2023-04-29 11:00:00,95.71,75835,USA
C002845,SC5864,Product 8,70,2023-04-29 12:00:00,34.03,56456,France
I002846,SC9463,Product 20,43,2023-04-29 13:00:00,75.27,98602,USA
C002847,SC1071,Product 75,30,2023-04-29 14:00:00,98.81,27464,Germany
C002848,SC2724,Product 68,36,2023-04-29 15:00:00,32.13,68022,UK
I002849,SC6136,Product 48,47,2023-04-29 16:00:00,44.76,45033,Canada
C002850,SC1064,Product 80,8,2023-04-29 17:00:00,99.33,87845,Canada
C002851,SC3742,Product 86,59,2023-04-29 18:00:00,52.04,79381,Spain
I002852,SC4490,Product 45,31,2023-04-29 19:00:00,61.59,97940,Germany
C002853,SC5382,Product 10,34,2023-04-29 20:00:00,85.89,13842,France
I002854,SC7846,Product 87,8,2023-04-29 21:00:00,85.76,50168,Canada
I002855,SC3446,Product 91,10,2023-04-29 22:00:00,54.29,37558,UK
I002856,SC2481,Product 95,93,2023-04-29 23:00:00,46.94,86754,Canada
C002857,SC8968,Product 81,10,2023-04-30 00:00:00,1.77,40411,UK
I002858,SC6457,Product 37,10,2023-04-30 01:00:00,33.49,91210,Spain
C002859,SC4152,Product 58,30,2023-04-30 02:00:00,19.78,87670,Canada
C002860,SC7081,Product 18,39,2023-04-30 03:00:00,47.32,68636,USA
C002861,SC3971,Product 53,10,2023-04-30 04:00:00,59.93,84461,Germany
C002862,SC8240,Product 5,5,2023-04-30 05:00:00,12.74,30595,Germany
I002863,SC8171,Product 45,68,2023-04-30 06:00:00,98.08,35431,Spain
I002864,SC3629,Product 25,50,2023-04-30 07:00:00,60.71,69175,Canada
C002865,SC6377,Product 74,94,2023-04-30 08:00:00,19.28,75584,France
C002866,SC7324,Product 5,81,2023-04-30 09:00:00,28.0,51834,Spain
C002867,SC5132,Product 28,77,2023-04-30 10:00:00,82.6,24769,USA
I002868,SC2910,Product 28,28,2023-04-30 11:00:00,69.38,91544,Germany
C002869,SC4178,Product 33,31,2023-04-30 12:00:00,39.77,64720,Canada
I002870,SC4621,Product 34,37,2023-04-30 13:00:00,9.31,10969,Germany
I002871,SC7307,Product 45,54,2023-04-30 14:00:00,64.82,14378,Spain
I002872,SC6346,Product 86,31,2023-04-30 15:00:00,27.17,20722,USA
C002873,SC6448,Product 20,39,2023-04-30 16:00:00,10.38,86080,UK
C002874,SC2916,Product 21,76,2023-04-30 17:00:00,36.1,32709,Germany
C002875,SC2579,Product 58,90,2023-04-30 18:00:00,40.08,20340,Germany
I002876,SC4101,Product 66,14,2023-04-30 19:00:00,75.9,89057,USA
C002877,SC2647,Product 48,33,2023-04-30 20:00:00,58.36,34419,Canada
I002878,SC6488,Product 25,81,2023-04-30 21:00:00,83.21,69489,UK
I002879,SC1839,Product 23,35,2023-04-30 22:00:00,82.1,25162,Canada
C002880,SC9379,Product 24,61,2023-04-30 23:00:00,80.25,91181,UK
I002881,SC4941,Product 35,4,2023-05-01 00:00:00,47.61,48500,USA
I002882,SC3450,Product 7,13,2023-05-01 01:00:00,51.81,93740,Germany
C002883,SC7891,Product 30,73,2023-05-01 02:00:00,72.86,12494,USA
I002884,SC3999,Product 57,26,2023-05-01 03:00:00,4.24,57032,Germany
C002885,SC4741,Product 49,51,2023-05-01 04:00:00,93.29,41332,USA
I002886,SC7785,Product 34,88,2023-05-01 05:00:00,16.85,39173,USA
I002887,SC3606,Product 69,79,2023-05-01 06:00:00,37.22,36442,Germany
C002888,SC8704,Product 8,24,2023-05-01 07:00:00,86.77,46725,Spain
I002889,SC5652,Product 11,64,2023-05-01 08:00:00,2.84,83244,France
C002890,SC6271,Product 36,4,2023-05-01 09:00:00,81.16,72027,Spain
I002891,SC1717,Product 81,86,2023-05-01 10:00:00,82.59,66334,Canada
C002892,SC9408,Product 4,88,2023-05-01 11:00:00,40.56,16464,Canada
C002893,SC6577,Product 49,44,2023-05-01 12:00:00,41.44,42865,Spain
C002894,SC6911,Product 96,55,2023-05-01 13:00:00,62.31,16689,Germany
C002895,SC9599,Product 72,96,2023-05-01 14:00:00,33.1,69994,Spain
C002896,SC8589,Product 8,24,2023-05-01 15:00:00,49.56,85074,USA
I002897,SC5041,Product 98,64,2023-05-01 16:00:00,12.03,64438,UK
I002898,SC5411,Product 63,49,2023-05-01 17:00:00,70.4,43362,Canada
I002899,SC5471,Product 69,96,2023-05-01 18:00:00,7.6,44711,Spain
C002900,SC3115,Product 49,85,2023-05-01 19:00:00,77.38,51452,Spain
I002901,SC8149,Product 85,75,2023-05-01 20:00:00,24.35,79038,USA
I002902,SC8830,Product 37,27,2023-05-01 21:00:00,20.07,18174,France
C002903,SC6564,Product 64,31,2023-05-01 22:00:00,46.12,56869,Canada
I002904,SC4411,Product 58,97,2023-05-01 23:00:00,88.13,89609,France
I002905,SC5185,Product 26,17,2023-05-02 00:00:00,36.42,23173,Germany
I002906,SC5908,Product 37,22,2023-05-02 01:00:00,33.19,84669,UK
C002907,SC2296,Product 87,93,2023-05-02 02:00:00,67.68,28268,UK
C002908,SC4563,Product 83,9,2023-05-02 03:00:00,24.95,76640,UK
C002909,SC1360,Product 38,27,2023-05-02 04:00:00,20.43,76112,Germany
I002910,SC7638,Product 52,98,2023-05-02 05:00:00,87.61,98593,Spain
C002911,SC3542,Product 28,31,2023-05-02 06:00:00,65.02,93526,France
I002912,SC9027,Product 73,21,2023-05-02 07:00:00,86.62,48306,Canada
C002913,SC3347,Product 19,74,2023-05-02 08:00:00,21.49,53757,Canada
I002914,SC7336,Product 29,10,2023-05-02 09:00:00,69.35,25776,Germany
I002915,SC9088,Product 14,74,2023-05-02 10:00:00,16.5,23284,USA
I002916,SC2328,Product 28,9,2023-05-02 11:00:00,47.24,35720,Canada
I002917,SC9432,Product 3,72,2023-05-02 12:00:00,96.96,28741,France
C002918,SC8829,Product 9,42,2023-05-02 13:00:00,97.6,31724,UK
C002919,SC8804,Product 90,85,2023-05-02 14:00:00,44.53,95609,USA
